session_id,station_id,vehicle_type,connector_type,start_time,duration_minutes,energy_kwh,city,latitude,longitude,temperature_c,is_weekday,hour_of_day,Time of Day,Day of Week,Charging Rate (kW),Energy Consumed (kWh),Charging Duration (hours)
session_127,station_41,Chevy Bolt,CCS,2025-04-25 23:10:08,50,64.52677288255566,San Diego,32.802526127655774,-81.00087040142009,-3.0057417328808134,True,9,Evening,Friday,350,64.52677288255566,0.8333333333333334
session_128,station_34,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,68,68.63398151234018,Phoenix,37.38404565416985,-95.92052910026197,16.505628101213283,False,11,Morning,Saturday,350,68.63398151234018,1.1333333333333333
session_129,station_2,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,73,25.030790528724967,Chicago,33.68214447439717,-81.47622963779595,26.61360664485565,False,23,Afternoon,Monday,50,25.030790528724967,1.2166666666666666
session_130,station_46,Kia EV6,CCS,2025-04-25 23:10:08,116,61.35565125329122,New York,38.45526771745834,-75.72969360307442,22.60923799499257,False,18,Morning,Sunday,50,61.35565125329122,1.9333333333333333
session_131,station_43,Kia EV6,CCS,2025-04-25 23:10:08,21,48.98450963856981,Los Angeles,28.318934217683008,-120.00727848688177,11.240274619839681,True,1,Evening,Thursday,150,48.98450963856981,0.35
session_132,station_31,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,118,59.557036699297484,Chicago,40.6169888449795,-118.69756509297777,11.464629094330554,True,11,Afternoon,Sunday,350,59.557036699297484,1.9666666666666666
session_133,station_22,Chevy Bolt,CCS,2025-04-25 23:10:08,104,68.41794161196314,San Antonio,37.4856232346766,-99.78951206645968,10.149059304773239,False,14,Morning,Saturday,50,68.41794161196314,1.7333333333333334
session_134,station_50,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,76,14.709208216289314,San Antonio,26.602001411044423,-84.94490173988703,-6.325175128976626,True,4,Afternoon,Friday,350,14.709208216289314,1.2666666666666666
session_135,station_10,Rivian R1T,CCS,2025-04-25 23:10:08,37,49.28304310429581,New York,46.693495803776536,-84.62182475591608,26.40273865363062,True,9,Evening,Friday,50,49.28304310429581,0.6166666666666667
session_136,station_30,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,68,47.12525283732464,San Diego,25.150823084864687,-77.35284618446346,-6.653455536257971,True,18,Morning,Saturday,50,47.12525283732464,1.1333333333333333
session_137,station_5,Rivian R1T,Type 2,2025-04-25 23:10:08,117,65.02412206296302,San Diego,46.89210220621656,-94.06261955894992,4.145323341303637,False,23,Afternoon,Thursday,150,65.02412206296302,1.95
session_138,station_34,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,113,57.88008785061302,Chicago,36.18972150267733,-98.76086459903149,4.213578534757133,False,3,Night,Thursday,50,57.88008785061302,1.8833333333333333
session_139,station_17,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,116,22.735659678556164,San Francisco,43.82454374586864,-94.31141645272055,30.105079558046064,True,23,Evening,Monday,150,22.735659678556164,1.9333333333333333
session_140,station_45,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,68,58.38442090638406,San Antonio,28.662086929447693,-83.26737102311111,2.897881510008286,True,9,Night,Tuesday,50,58.38442090638406,1.1333333333333333
session_141,station_20,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,59,38.121430253142144,San Diego,43.97519402077816,-100.36996554025484,23.146815900605745,True,6,Morning,Tuesday,350,38.121430253142144,0.9833333333333333
session_142,station_27,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,66,79.73541252724486,Chicago,35.41904815733964,-114.62080788715821,-5.556902833062174,False,21,Evening,Monday,150,79.73541252724486,1.1
session_143,station_39,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,54,27.500583438687915,New York,46.746392323181595,-88.8657479745927,20.497057200278235,False,17,Night,Tuesday,350,27.500583438687915,0.9
session_144,station_26,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,73,67.41369543579842,Dallas,42.69676333742102,-100.06183958356962,13.86880577701475,True,4,Morning,Wednesday,350,67.41369543579842,1.2166666666666666
session_145,station_33,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,82,73.70470735732337,Chicago,45.697656750073804,-98.77829941723857,7.973217659651407,False,9,Afternoon,Saturday,350,73.70470735732337,1.3666666666666667
session_146,station_15,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,63,28.638474743127652,Chicago,28.286250208120205,-124.39462859621854,-7.90665655664114,True,12,Evening,Sunday,150,28.638474743127652,1.05
session_147,station_25,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,62,68.30800532103987,Houston,44.36322080640894,-88.09647053834817,31.240843646136554,False,19,Morning,Tuesday,50,68.30800532103987,1.0333333333333334
session_148,station_11,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,101,11.600787873960162,San Francisco,25.095918130842474,-113.95086717117881,4.164518587085144,True,14,Morning,Monday,50,11.600787873960162,1.6833333333333333
session_149,station_1,Rivian R1T,Type 2,2025-04-25 23:10:08,55,13.676397545678235,Phoenix,38.397917738388024,-99.92018834314223,29.45236114756886,True,11,Morning,Sunday,150,13.676397545678235,0.9166666666666666
session_150,station_31,Volkswagen ID.4,CCS,2025-04-25 23:10:08,114,71.9248846756822,Philadelphia,33.082430783101316,-77.41391862528404,-9.630470414202641,False,0,Morning,Wednesday,350,71.9248846756822,1.9
session_151,station_2,Rivian R1T,Type 2,2025-04-25 23:10:08,113,19.48742587326617,San Francisco,31.13863285987798,-74.91384788514301,15.425919474854961,True,5,Evening,Tuesday,150,19.48742587326617,1.8833333333333333
session_152,station_15,Chevy Bolt,Type 2,2025-04-25 23:10:08,112,10.201110616926492,Chicago,28.59489602575268,-122.73905553969037,19.720132019275873,True,20,Evening,Thursday,150,10.201110616926492,1.8666666666666667
session_153,station_17,Audi e-tron,CCS,2025-04-25 23:10:08,73,68.73047736236228,Los Angeles,40.14557199952769,-108.90472125802968,27.478029657459523,True,13,Morning,Thursday,350,68.73047736236228,1.2166666666666666
session_154,station_17,Nissan Leaf,Type 2,2025-04-25 23:10:08,103,76.3469660149268,San Antonio,46.0241489453998,-97.05085392893962,27.905580574863755,True,12,Morning,Monday,150,76.3469660149268,1.7166666666666666
session_155,station_13,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,52,57.850421423678554,New York,35.968387234396666,-73.61860948150083,30.6759354453691,False,11,Morning,Tuesday,350,57.850421423678554,0.8666666666666667
session_156,station_45,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,85,42.17481199304766,Houston,36.02881333605859,-83.09929842036802,17.532207298355818,True,5,Afternoon,Saturday,50,42.17481199304766,1.4166666666666667
session_157,station_32,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,28,75.35961800610767,Los Angeles,33.272130635386006,-104.11295389333128,12.684646256757368,False,22,Night,Tuesday,150,75.35961800610767,0.4666666666666667
session_158,station_25,Rivian R1T,Type 2,2025-04-25 23:10:08,21,49.06274741500429,Chicago,27.434704995334197,-107.50006086921233,15.029887405983807,False,12,Evening,Wednesday,50,49.06274741500429,0.35
session_159,station_15,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,48,70.43577122666082,Philadelphia,44.89150991527451,-102.73613881402598,25.937167865391345,True,20,Evening,Saturday,50,70.43577122666082,0.8
session_160,station_37,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,62,32.30078456516806,Phoenix,34.965194247854825,-111.7187077012023,18.183426220100504,False,7,Afternoon,Saturday,350,32.30078456516806,1.0333333333333334
session_161,station_7,Chevy Bolt,CCS,2025-04-25 23:10:08,69,38.08118726483872,San Francisco,26.31468085626013,-70.15129802061394,4.5305292998962425,True,20,Morning,Sunday,50,38.08118726483872,1.15
session_162,station_11,Rivian R1T,Type 2,2025-04-25 23:10:08,46,67.50990201381005,Houston,26.149113694538332,-75.12858188367585,13.759251331184245,True,13,Afternoon,Wednesday,150,67.50990201381005,0.7666666666666667
session_163,station_13,Chevy Bolt,Type 2,2025-04-25 23:10:08,22,79.29513039887256,San Diego,33.1320505773893,-79.93495990605092,29.99790258079858,True,2,Afternoon,Saturday,350,79.29513039887256,0.36666666666666664
session_164,station_28,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,114,29.618778546340156,Houston,27.465046724830536,-115.1127166157475,30.868939438221993,True,0,Morning,Friday,50,29.618778546340156,1.9
session_165,station_25,Tesla Model 3,Type 2,2025-04-25 23:10:08,109,39.95688845881283,Phoenix,25.209363971219712,-120.42444661033724,13.576151606516792,False,4,Night,Sunday,150,39.95688845881283,1.8166666666666667
session_166,station_15,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,53,51.39115784373512,San Antonio,33.749769417450736,-104.02739308904947,3.037827939607025,True,16,Evening,Thursday,50,51.39115784373512,0.8833333333333333
session_167,station_16,Rivian R1T,Type 2,2025-04-25 23:10:08,48,21.438265376674877,San Francisco,29.3122202921579,-104.17579435922774,9.532209660946844,False,10,Evening,Friday,50,21.438265376674877,0.8
session_168,station_14,Tesla Model 3,Type 2,2025-04-25 23:10:08,31,45.81564847013745,Phoenix,33.57865142358842,-81.4948856401837,10.544701460741813,False,16,Evening,Sunday,350,45.81564847013745,0.5166666666666667
session_169,station_8,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,89,53.137965013249286,Dallas,45.79607623707738,-108.05851582379867,5.5958410058421855,False,8,Afternoon,Friday,350,53.137965013249286,1.4833333333333334
session_170,station_27,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,117,59.62959757559393,Phoenix,47.13168030162238,-92.0642642868074,0.3807766150691947,True,7,Morning,Saturday,150,59.62959757559393,1.95
session_171,station_46,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,74,73.87415992137079,Philadelphia,41.12568999152141,-105.74368073075848,6.947062597712492,True,8,Night,Saturday,150,73.87415992137079,1.2333333333333334
session_172,station_30,Tesla Model Y,CCS,2025-04-25 23:10:08,92,43.70227625910496,Dallas,35.541190767403194,-94.7799644275018,26.28537333598689,True,15,Evening,Thursday,150,43.70227625910496,1.5333333333333334
session_173,station_31,Audi e-tron,Type 2,2025-04-25 23:10:08,120,18.75715157937799,San Antonio,45.57588841097703,-118.90724634122792,20.131391455395335,True,22,Night,Sunday,150,18.75715157937799,2.0
session_174,station_29,Rivian R1T,Type 2,2025-04-25 23:10:08,108,62.69010051546523,San Francisco,25.528803426842906,-81.02471436870601,31.557202233493214,True,13,Night,Thursday,150,62.69010051546523,1.8
session_175,station_10,Chevy Bolt,Type 2,2025-04-25 23:10:08,76,23.22437320588614,San Antonio,39.079693691957814,-108.15431350590212,18.350924331170663,False,8,Night,Friday,350,23.22437320588614,1.2666666666666666
session_176,station_43,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,20,56.789022183671776,San Antonio,34.02909927300414,-72.80788837117441,23.21623991309241,True,8,Morning,Sunday,350,56.789022183671776,0.3333333333333333
session_177,station_50,Volkswagen ID.4,CCS,2025-04-25 23:10:08,73,64.81444789030337,San Francisco,34.05027242459062,-77.03783028813862,-6.089175933391289,False,11,Night,Tuesday,350,64.81444789030337,1.2166666666666666
session_178,station_32,Tesla Model 3,Type 2,2025-04-25 23:10:08,42,66.47062323251325,Philadelphia,30.304345632131156,-75.30867638826224,31.100765136397953,False,1,Evening,Friday,50,66.47062323251325,0.7
session_179,station_30,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,67,73.92840437011775,Los Angeles,46.44772165345986,-83.65407062991177,30.85955494782128,True,12,Evening,Wednesday,350,73.92840437011775,1.1166666666666667
session_180,station_21,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,91,43.03932459136967,Houston,43.95033960417899,-117.14753952393347,7.4272499758131545,True,8,Morning,Friday,350,43.03932459136967,1.5166666666666666
session_181,station_38,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,41,36.15181401490344,San Diego,37.05366979571805,-93.53390725765817,-5.64652710912681,True,8,Afternoon,Wednesday,350,36.15181401490344,0.6833333333333333
session_182,station_26,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,110,30.759839729071093,San Diego,44.85477215404069,-91.88172609474492,1.4101533599459817,True,4,Afternoon,Thursday,50,30.759839729071093,1.8333333333333333
session_183,station_8,Kia EV6,Type 2,2025-04-25 23:10:08,82,24.04440229456005,Philadelphia,41.85928594597646,-124.29397403344527,33.999800185590615,True,13,Morning,Tuesday,50,24.04440229456005,1.3666666666666667
session_184,station_32,Kia EV6,CCS,2025-04-25 23:10:08,52,55.7333926443567,Chicago,36.663536854458805,-99.75078995468309,19.48943152583098,False,0,Evening,Friday,150,55.7333926443567,0.8666666666666667
session_185,station_43,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,33,71.64378356196961,Dallas,41.31200379620657,-105.37619283759409,25.091100666702452,True,23,Afternoon,Friday,150,71.64378356196961,0.55
session_186,station_24,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,40,70.66969764045805,Houston,33.371190458526115,-81.32202154291866,1.126781139468756,False,17,Night,Friday,50,70.66969764045805,0.6666666666666666
session_187,station_10,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,71,41.71551947063034,San Antonio,41.46502103540594,-108.54990935377782,15.275796981696477,True,12,Afternoon,Friday,350,41.71551947063034,1.1833333333333333
session_188,station_48,Chevy Bolt,CCS,2025-04-25 23:10:08,16,22.458787114366245,San Diego,38.33498701724658,-116.18985729007812,-4.931635388894569,True,18,Evening,Sunday,150,22.458787114366245,0.26666666666666666
session_189,station_49,Nissan Leaf,Type 2,2025-04-25 23:10:08,39,15.101485775848392,San Francisco,42.35970980957273,-101.44057030540438,25.39833002928446,True,8,Morning,Wednesday,350,15.101485775848392,0.65
session_190,station_44,Rivian R1T,Type 2,2025-04-25 23:10:08,103,27.373829845095567,New York,43.171931171627705,-98.04099104632766,33.528936888105584,True,5,Morning,Friday,150,27.373829845095567,1.7166666666666666
session_191,station_26,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,60,71.14104486791602,Phoenix,38.238699186900675,-100.89615619880979,18.136887539163062,False,10,Night,Friday,350,71.14104486791602,1.0
session_192,station_33,Kia EV6,Type 2,2025-04-25 23:10:08,95,73.97501250532864,Los Angeles,43.53900989974764,-71.62171657166742,33.23977982728087,True,22,Afternoon,Sunday,150,73.97501250532864,1.5833333333333333
session_193,station_48,Tesla Model Y,Type 2,2025-04-25 23:10:08,120,20.661076977782052,Houston,41.581660604744066,-76.57125747840276,13.448171777695524,True,20,Evening,Wednesday,50,20.661076977782052,2.0
session_194,station_20,Audi e-tron,Type 2,2025-04-25 23:10:08,113,66.38491558767834,Los Angeles,29.147958542622572,-81.07101009476227,18.60864358050002,False,4,Evening,Tuesday,350,66.38491558767834,1.8833333333333333
session_195,station_8,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,49,35.13070183481723,Los Angeles,28.612669011945513,-81.63280057524335,4.247240513037765,True,19,Morning,Tuesday,150,35.13070183481723,0.8166666666666667
session_196,station_37,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,104,48.064614939092436,Los Angeles,29.937692884333302,-114.3543255463886,3.5572873521547663,True,5,Evening,Sunday,50,48.064614939092436,1.7333333333333334
session_197,station_48,Nissan Leaf,Type 2,2025-04-25 23:10:08,25,75.22598288247795,Houston,36.7232631447084,-101.22260582227017,8.885877577697254,False,23,Night,Monday,50,75.22598288247795,0.4166666666666667
session_198,station_49,Nissan Leaf,Type 2,2025-04-25 23:10:08,32,23.255126995419012,Philadelphia,29.087104504207726,-91.234833826318,5.651310760382511,True,5,Afternoon,Friday,50,23.255126995419012,0.5333333333333333
session_199,station_1,Nissan Leaf,Type 2,2025-04-25 23:10:08,65,20.239237816733315,Philadelphia,31.1186914127994,-101.09783390252923,4.148943451234352,True,7,Afternoon,Sunday,150,20.239237816733315,1.0833333333333333
session_200,station_46,Tesla Model 3,CCS,2025-04-25 23:10:08,51,48.529067722086594,San Diego,35.7983462186863,-87.99077353640351,9.357128472459383,True,3,Evening,Wednesday,350,48.529067722086594,0.85
session_201,station_41,Rivian R1T,CCS,2025-04-25 23:10:08,105,33.63050829761314,Houston,41.78931469041225,-114.64786720699969,13.860381714801548,False,19,Evening,Friday,50,33.63050829761314,1.75
session_202,station_18,Tesla Model Y,Type 2,2025-04-25 23:10:08,46,15.50862000664225,Dallas,30.70875062509051,-102.19110023325304,12.200879081542286,False,7,Afternoon,Friday,350,15.50862000664225,0.7666666666666667
session_203,station_3,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,20,77.85889060780907,San Antonio,34.56086704790174,-85.05341540306082,-6.172434283619178,True,13,Night,Thursday,150,77.85889060780907,0.3333333333333333
session_204,station_36,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,60,74.73967048765404,Chicago,31.70077793701506,-87.92596117853961,11.322758087844605,True,21,Afternoon,Saturday,150,74.73967048765404,1.0
session_205,station_45,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,78,38.62431958302092,San Francisco,45.780491269807825,-115.41639842398061,16.33482385872315,True,17,Afternoon,Thursday,150,38.62431958302092,1.3
session_206,station_41,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,96,24.53032572152058,Chicago,28.074621226346537,-99.39288657160154,23.84647930705691,True,13,Afternoon,Thursday,50,24.53032572152058,1.6
session_207,station_9,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,91,23.81832017837526,New York,36.83498500667329,-85.47281188278427,3.2602801828922807,True,6,Night,Monday,50,23.81832017837526,1.5166666666666666
session_208,station_38,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,111,60.70363609742688,Houston,30.39247913576166,-82.45231149195862,-9.790634938406434,False,15,Afternoon,Monday,150,60.70363609742688,1.85
session_209,station_32,Audi e-tron,CCS,2025-04-25 23:10:08,28,48.55433031779292,San Antonio,42.44386740696594,-90.45196699818521,12.096268827539738,True,1,Afternoon,Friday,350,48.55433031779292,0.4666666666666667
session_210,station_29,Volkswagen ID.4,CCS,2025-04-25 23:10:08,70,13.781883556142072,Phoenix,47.085119623620606,-110.70166963181408,32.298821066813176,True,18,Evening,Saturday,50,13.781883556142072,1.1666666666666667
